Site,Replicate,Season,Year,Nemertean,Tellina versicolor,Tellina laevigata,Mulinia lateralis,Mactra fragilis,Macoma tenta,Macoma constricta,Ensis minor,Rangia cuneata,Donax texasianus,Amygdalum papyrium,Geukensia demissa,Tagelus divisus,Tagelus plebius,Petricolaria pholadiformis,Agriopoma texasianum,Mytilopsis leucophaetata,Rangia flexuosa,Modiolus squamosus,Alitta succinea,Naineris grubei,Naineris bicornis,Dendronereis arborifera,Sigambra tentaculata,Nephtys incisa,Polydora aggregata,Polydora cornuta,Polydora socialis,Spiophanes bombyx,Streblospio benedictii,Tharyx annulosus,Cossura sp. A,Trochochaeta sp. A,Hobsonia florida,Paranaitis speciosa,Pisione remota,Poecilochaetus johnsoni,Spio pettiboneae,Polydora caulleryi,Dispio uncinata,Microspio pigmentata,Scolepis texana,Scoloplos sp. B,Eteone lactea,Eteone heteropoda,Capitella capitata,Mediomastus ambiseta,Mediomastus spp ,Decamastus gracilis,Boguea enigmatica,Dasybranchus lunulatus,Mediomastus californiensis,Parandalia americana,Synelmis albini,Ceratonereis mirabilis,Paraprionospio pinnata,Amphiduros sp . A,Leitoscoloplos fragilis,Oliva reticularis,Glycinde solitaria,Diopatra cuprea,Nothria sp. A,Salvatoria clavata,Certatocephalus oculata,Monayunkia aestuarina,Vitta  usnea,Littoridinops palustris,Eulimastoma canaliclatum,Macrocyraea zebra,Nassarius acutus,Nassarius vibex,Anthuridae spp.,Ptilanthura colpos,Ampeliscidae spp.,Ampelisca abdita,Leucon acutirostris,Corophium louisianum,Dexaminidae,Gammarus spp. ,Gammarus mucronatus,Haustoriidae spp. ,Ischyroceridae,Lysianassidae,Megaluropidaespp.,Cerapus benthophilius,Ancinus depressus,Clibanarius vittatus,Callinectes sapidus,Pagurus annulipes,Elasmopus levis,Listriella barnardii,Mysidopsis bigelowi,Mysidae spp.,Bowmaniella dissimilis,Colomastigidae,Liljeborgiidae,Panopeus obesus,Upogebia affinis,Rithropanopeus harrisii,Farfantepenaeus duorarum,unknown polychaete,Oligochaete (Tubificidae),Anispotera,Chironomi larvae,Bug 1,unknown amphipod,Spionidae,Penaeidae,Decapod,hippogriff,Coordinates (DMM),Temperature,Salinity,Salinity_class,Dissolved Oxygen,pH,abundance,richness,Site,Replicate,Season,Year,DF,SF,DS,H,PA,PR,OM,GC,FC,SC,PI,U,hippogriff,percent_clay,percent_silt,percent_sand,percent_LOI,EG1,EG2,EG3,EG4,EG5,undefined,mean_annual_sa,SAL_anom
6,R2,Fall,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚29.796' W -90˚02.524',26.5,3.9,oligohaline,7.09,8.01,,,6,R2,Fall,2021,,,,,,,,,,,,,,8.6034726,18.342648,73.05388,2.689086531,0,0,0,0,0,1,2.6,-1.3
6,R3,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,N 29˚29.796' W -90˚02.524',26.5,3.9,oligohaline,7.09,8.01,,,6,R3,Fall,2021,,,,,,,,,,,,,,8.6034726,18.342648,73.05388,2.689086531,0,0,1,0,0,1,2.6,-1.3
6,R4,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚29.796' W -90˚02.524',26.5,3.9,oligohaline,7.09,8.01,,,6,R4,Fall,2021,,,,,,,,,,,,,,8.6034726,18.342648,73.05388,2.689086531,0,0,0,0,1,,2.6,-1.3
7,R1,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚29.829' W -90˚00.577',27.4,4.09,oligohaline,7.46,8.05,,,7,R1,Fall,2021,,,,,,,,,,,,,,10.7061448,23.779207,65.5146576,11.07553956,0,0,0,0,0,,3.797666667,-0.292333333
7,R2,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚29.829' W -90˚00.577',27.4,4.09,oligohaline,7.46,8.05,,,7,R2,Fall,2021,,,,,,,,,,,,,,10.7061448,23.779207,65.5146576,11.07553956,0,0,1,0,0,,3.797666667,-0.292333333
7,R3,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚29.829' W -90˚00.577',27.4,4.09,oligohaline,7.46,8.05,,,7,R3,Fall,2021,,,,,,,,,,,,,,10.7061448,23.779207,65.5146576,11.07553956,0,1,0,0,0,0,3.797666667,-0.292333333
7,R4,Fall,2021,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚29.829' W -90˚00.577',27.4,4.09,oligohaline,7.46,8.05,,,7,R4,Fall,2021,,,,,,,,,,,,,,10.7061448,23.779207,65.5146576,11.07553956,0,0,0,0,0,4,3.797666667,-0.292333333
8,R1,Fall,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.806' W -89˚54.599',27,23.13,polyhaline,7.4,8.43,,,8,R1,Fall,2021,,,,,,,,,,,,,,1.34263434,0.924597,97.73277001,0.437831213,0,0,1,2,0,,23.0025,-0.1275
8,R2,Fall,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.806' W -89˚54.599',27,23.13,polyhaline,7.4,8.43,,,8,R2,Fall,2021,,,,,,,,,,,,,,1.34263434,0.924597,97.73277001,0.437831213,0,0,2,0,0,,23.0025,-0.1275
8,R3,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.806' W -89˚54.599',27,23.13,polyhaline,7.4,8.43,,,8,R3,Fall,2021,,,,,,,,,,,,,,1.34263434,0.924597,97.73277001,0.437831213,0,0,0,0,0,,23.0025,-0.1275
9,R1,Fall,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚16.079' W -89˚57.442',27,21.62,polyhaline,7.14,8.38,,,9,R1,Fall,2021,,,,,,,,,,,,,,1.07258349,0.5332591,98.39410596,0.373179403,0,0,1,0,0,,20.08666667,-1.533333333
9,R2,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚16.079' W -89˚57.442',27,21.62,polyhaline,7.14,8.38,,,9,R2,Fall,2021,,,,,,,,,,,,,,1.07258349,0.5332591,98.39410596,0.373179403,1,2,0,0,0,6,20.08666667,-1.533333333
9,R3,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚16.079' W -89˚57.442',27,21.62,polyhaline,7.14,8.38,,,9,R3,Fall,2021,,,,,,,,,,,,,,1.07258349,0.5332591,98.39410596,0.373179403,0,0,0,0,0,1,20.08666667,-1.533333333
10,R1,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.776' W -90˚00.999',27.4,18.9,polyhaline,6.22,8.16,,,10,R1,Fall,2021,,,,,,,,,,,,,,14.3438078,24.499875,61.15632455,14.49297914,0,0,0,0,0,,16.864,-2.036
10,R2,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.776' W -90˚00.999',27.4,18.9,polyhaline,6.22,8.16,,,10,R2,Fall,2021,,,,,,,,,,,,,,14.3438078,24.499875,61.15632455,14.49297914,0,0,0,0,0,,16.864,-2.036
10,R3,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.776' W -90˚00.999',27.4,18.9,polyhaline,6.22,8.16,,,10,R3,Fall,2021,,,,,,,,,,,,,,14.3438078,24.499875,61.15632455,14.49297914,0,0,0,0,0,,16.864,-2.036
11,R1,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,N 29˚17.268' W -90˚02.661',27,14.81,mesohaline,7.1,8.22,,,11,R1,Fall,2021,,,,,,,,,,,,,,21.93301,39.93597,38.13103378,6.031771063,1,1,2,0,0,1,16.55375,1.74375
11,R2,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.268' W -90˚02.661',27,14.81,mesohaline,7.1,8.22,,,11,R2,Fall,2021,,,,,,,,,,,,,,21.93301,39.93597,38.13103378,6.031771063,0,0,1,0,0,,16.55375,1.74375
11,R3,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.268' W -90˚02.661',27,14.81,mesohaline,7.1,8.22,,,11,R3,Fall,2021,,,,,,,,,,,,,,21.93301,39.93597,38.13103378,6.031771063,0,0,0,0,0,,16.55375,1.74375
12,R1,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.218' W -90˚08.354',27.1,9.9,mesohaline,6.91,8.12,,,12,R1,Fall,2021,,,,,,,,,,,,,,13.249841,25.719914,61.030235,3.125553336,0,0,0,0,0,,13.59,3.69
12,R2,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.218' W -90˚08.354',27.1,9.9,mesohaline,6.91,8.12,,,12,R2,Fall,2021,,,,,,,,,,,,,,13.249841,25.719914,61.030235,3.125553336,0,0,0,0,0,,13.59,3.69
12,R3,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.218' W -90˚08.354',27.1,9.9,mesohaline,6.91,8.12,,,12,R3,Fall,2021,,,,,,,,,,,,,,13.249841,25.719914,61.030235,3.125553336,0,0,0,0,0,,13.59,3.69
13,R1,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚19.399' W -89˚50.433',27,21.54,polyhaline,7.68,8.45,,,13,R1,Fall,2021,,,,,,,,,,,,,,0,0,99.9999102,1.328405913,1,0,0,0,0,,19.862,-1.678
13,R2,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚19.399' W -89˚50.433',27,21.54,polyhaline,7.68,8.45,,,13,R2,Fall,2021,,,,,,,,,,,,,,0,0,99.9999102,1.328405913,0,0,0,0,0,,19.862,-1.678
13,R3,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚19.399' W -89˚50.433',27,21.54,polyhaline,7.68,8.45,,,13,R3,Fall,2021,,,,,,,,,,,,,,0,0,99.9999102,1.328405913,0,0,0,0,0,,19.862,-1.678
14,R1,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚19.247' W -89˚50.235',29.6,21.42,polyhaline,7.35,8.36,,,14,R1,Fall,2021,,,,,,,,,,,,,,12.0239185,20.779487,67.19659609,0.418992036,0,0,0,0,0,,20.68714286,-0.732857143
14,R2,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚19.247' W -89˚50.235',29.6,21.42,polyhaline,7.35,8.36,,,14,R2,Fall,2021,,,,,,,,,,,,,,12.0239185,20.779487,67.19659609,0.418992036,0,0,0,0,0,,20.68714286,-0.732857143
14,R3,Fall,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚19.247' W -89˚50.235',29.6,21.42,polyhaline,7.35,8.36,,,14,R3,Fall,2021,,,,,,,,,,,,,,12.0239185,20.779487,67.19659609,0.418992036,0,0,1,0,0,,20.68714286,-0.732857143
15,R1,Fall,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,N 29˚15.301' W -89˚58.598',27.1,21.05,polyhaline,7.13,8.3,,,15,R1,Fall,2021,,,,,,,,,,,,,,15.0178421,24.425314,60.55683939,3.242882647,0,0,1,0,0,2,22.525,1.475
15,R2,Fall,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚15.301' W -89˚58.598',27.1,21.05,polyhaline,7.13,8.3,,,15,R2,Fall,2021,,,,,,,,,,,,,,15.0178421,24.425314,60.55683939,3.242882647,3,0,0,0,0,1,22.525,1.475
15,R3,Fall,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚15.301' W -89˚58.598',27.1,21.05,polyhaline,7.13,8.3,,,15,R3,Fall,2021,,,,,,,,,,,,,,15.0178421,24.425314,60.55683939,3.242882647,1,0,1,0,0,,22.525,1.475
1,R1,Spring,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,17.2,26.5,polyhaline,,8.43,,,1,R1,Spring,2022,,,,,,,,,,,,,,2.3809358,2.0713162,95.5477968,2.403392403,0,0,2,0,0,1,21.46666667,-5.033333333
1,R2,Spring,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,17.2,26.5,polyhaline,,8.43,,,1,R2,Spring,2022,,,,,,,,,,,,,,2.3809358,2.0713162,95.5477968,2.403392403,0,3,2,7,0,2,21.46666667,-5.033333333
1,R3,Spring,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,17.2,26.5,polyhaline,,8.43,,,1,R3,Spring,2022,,,,,,,,,,,,,,2.3809358,2.0713162,95.5477968,2.403392403,0,2,2,1,0,1,21.46666667,-5.033333333
2,R1,Spring,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,17.1,10.26,mesohaline,,8.54,,,2,R1,Spring,2022,,,,,,,,,,,,,,13.176932,28.531268,58.29178257,11.65784541,0,0,0,1,0,1,7.962,-2.298
2,R2,Spring,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,17.1,10.26,mesohaline,,8.54,,,2,R2,Spring,2022,,,,,,,,,,,,,,13.176932,28.531268,58.29178257,11.65784541,0,0,0,1,0,1,7.962,-2.298
2,R3,Spring,2022,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,17.1,10.26,mesohaline,,8.54,,,2,R3,Spring,2022,,,,,,,,,,,,,,13.176932,28.531268,58.29178257,11.65784541,2,0,0,0,0,,7.962,-2.298
